lat,lon,elevation,time,speed,source
47.6086235,19.1475118,158.59,2025-10-20 12:48:20.948000+00:00,,20251020-001.gpx
47.6086222,19.147501,158.57,2025-10-20 12:48:21.149000+00:00,,20251020-001.gpx
47.6086207,19.1474874,158.56,2025-10-20 12:48:21.399000+00:00,,20251020-001.gpx
47.6086195,19.1474762,158.55,2025-10-20 12:48:21.599000+00:00,,20251020-001.gpx
47.6086185,19.1474652,158.53,2025-10-20 12:48:21.800000+00:00,,20251020-001.gpx
47.6086175,19.1474542,158.5,2025-10-20 12:48:22.001000+00:00,,20251020-001.gpx
47.6086167,19.1474431,158.48,2025-10-20 12:48:22.202000+00:00,,20251020-001.gpx
47.6086161,19.1474337,158.48,2025-10-20 12:48:22.369000+00:00,,20251020-001.gpx
47.6086155,19.1474223,158.48,2025-10-20 12:48:22.573000+00:00,,20251020-001.gpx
47.6086149,19.1474099,158.46,2025-10-20 12:48:22.796000+00:00,,20251020-001.gpx
47.6086144,19.1473994,158.43,2025-10-20 12:48:22.997000+00:00,,20251020-001.gpx
47.608614,19.1473893,158.4,2025-10-20 12:48:23.181000+00:00,,20251020-001.gpx
47.6086136,19.1473791,158.37,2025-10-20 12:48:23.371000+00:00,,20251020-001.gpx
47.6086132,19.1473674,158.36,2025-10-20 12:48:23.594000+00:00,,20251020-001.gpx
47.6086128,19.147357,158.35,2025-10-20 12:48:23.795000+00:00,,20251020-001.gpx
47.6086125,19.1473467,158.35,2025-10-20 12:48:23.994000+00:00,,20251020-001.gpx
47.6086121,19.1473362,158.34,2025-10-20 12:48:24.197000+00:00,,20251020-001.gpx
47.6086119,19.1473261,158.33,2025-10-20 12:48:24.399000+00:00,,20251020-001.gpx
47.6086118,19.147316,158.32,2025-10-20 12:48:24.601000+00:00,,20251020-001.gpx
47.6086117,19.1473056,158.31,2025-10-20 12:48:24.811000+00:00,,20251020-001.gpx
47.6086117,19.1472974,158.31,2025-10-20 12:48:24.985000+00:00,,20251020-001.gpx
47.6086118,19.1472863,158.31,2025-10-20 12:48:25.205000+00:00,,20251020-001.gpx
47.608612,19.1472765,158.3,2025-10-20 12:48:25.400000+00:00,,20251020-001.gpx
47.6086122,19.1472661,158.28,2025-10-20 12:48:25.603000+00:00,,20251020-001.gpx
47.6086125,19.1472556,158.28,2025-10-20 12:48:25.805000+00:00,,20251020-001.gpx
47.6086129,19.1472452,158.28,2025-10-20 12:48:26.008000+00:00,,20251020-001.gpx
47.6086134,19.1472364,158.27,2025-10-20 12:48:26.171000+00:00,,20251020-001.gpx
47.6086142,19.1472241,158.24,2025-10-20 12:48:26.397000+00:00,,20251020-001.gpx
47.6086148,19.1472129,158.23,2025-10-20 12:48:26.602000+00:00,,20251020-001.gpx
47.6086155,19.1472021,158.24,2025-10-20 12:48:26.804000+00:00,,20251020-001.gpx
47.6086162,19.1471911,158.24,2025-10-20 12:48:27.005000+00:00,,20251020-001.gpx
47.6086169,19.1471801,158.23,2025-10-20 12:48:27.206000+00:00,,20251020-001.gpx
47.6086177,19.1471689,158.22,2025-10-20 12:48:27.409000+00:00,,20251020-001.gpx
47.6086185,19.1471589,158.22,2025-10-20 12:48:27.591000+00:00,,20251020-001.gpx
47.6086195,19.1471478,158.21,2025-10-20 12:48:27.792000+00:00,,20251020-001.gpx
47.6086207,19.147136,158.2,2025-10-20 12:48:28.012000+00:00,,20251020-001.gpx
47.6086219,19.1471244,158.16,2025-10-20 12:48:28.216000+00:00,,20251020-001.gpx
47.608623,19.1471128,158.15,2025-10-20 12:48:28.418000+00:00,,20251020-001.gpx
47.608624,19.1471015,158.15,2025-10-20 12:48:28.619000+00:00,,20251020-001.gpx
47.6086251,19.1470902,158.15,2025-10-20 12:48:28.824000+00:00,,20251020-001.gpx
47.6086261,19.147079,158.15,2025-10-20 12:48:29.025000+00:00,,20251020-001.gpx
47.608627,19.1470677,158.13,2025-10-20 12:48:29.227000+00:00,,20251020-001.gpx
47.6086278,19.1470572,158.11,2025-10-20 12:48:29.420000+00:00,,20251020-001.gpx
47.6086286,19.147046,158.09,2025-10-20 12:48:29.623000+00:00,,20251020-001.gpx
47.6086294,19.147035,158.08,2025-10-20 12:48:29.827000+00:00,,20251020-001.gpx
47.6086299,19.1470265,158.08,2025-10-20 12:48:29.987000+00:00,,20251020-001.gpx
47.608631,19.1470132,158.08,2025-10-20 12:48:30.232000+00:00,,20251020-001.gpx
47.6086321,19.1470022,158.07,2025-10-20 12:48:30.434000+00:00,,20251020-001.gpx
47.6086332,19.1469914,158.05,2025-10-20 12:48:30.635000+00:00,,20251020-001.gpx
47.6086343,19.1469816,158.04,2025-10-20 12:48:30.817000+00:00,,20251020-001.gpx
47.6086355,19.1469708,158.01,2025-10-20 12:48:31.018000+00:00,,20251020-001.gpx
47.6086367,19.1469613,158.0,2025-10-20 12:48:31.200000+00:00,,20251020-001.gpx
47.608638,19.1469496,157.98,2025-10-20 12:48:31.421000+00:00,,20251020-001.gpx
47.6086393,19.1469387,157.97,2025-10-20 12:48:31.626000+00:00,,20251020-001.gpx
47.6086404,19.1469292,157.97,2025-10-20 12:48:31.807000+00:00,,20251020-001.gpx
47.6086415,19.1469187,157.96,2025-10-20 12:48:32.009000+00:00,,20251020-001.gpx
47.6086427,19.1469084,157.95,2025-10-20 12:48:32.210000+00:00,,20251020-001.gpx
47.6086437,19.1468991,157.94,2025-10-20 12:48:32.392000+00:00,,20251020-001.gpx
47.6086448,19.1468877,157.93,2025-10-20 12:48:32.614000+00:00,,20251020-001.gpx
47.6086458,19.1468774,157.92,2025-10-20 12:48:32.816000+00:00,,20251020-001.gpx
47.6086467,19.1468672,157.91,2025-10-20 12:48:33.017000+00:00,,20251020-001.gpx
47.6086475,19.1468568,157.9,2025-10-20 12:48:33.219000+00:00,,20251020-001.gpx
47.6086483,19.1468462,157.89,2025-10-20 12:48:33.423000+00:00,,20251020-001.gpx
47.6086489,19.1468369,157.88,2025-10-20 12:48:33.605000+00:00,,20251020-001.gpx
47.6086497,19.1468255,157.86,2025-10-20 12:48:33.826000+00:00,,20251020-001.gpx
47.6086504,19.146815,157.85,2025-10-20 12:48:34.026000+00:00,,20251020-001.gpx
47.608651,19.1468047,157.84,2025-10-20 12:48:34.227000+00:00,,20251020-001.gpx
47.6086517,19.1467934,157.82,2025-10-20 12:48:34.441000+00:00,,20251020-001.gpx
47.6086523,19.1467829,157.81,2025-10-20 12:48:34.643000+00:00,,20251020-001.gpx
47.6086529,19.1467722,157.81,2025-10-20 12:48:34.844000+00:00,,20251020-001.gpx
47.6086534,19.1467617,157.81,2025-10-20 12:48:35.045000+00:00,,20251020-001.gpx
47.6086537,19.1467532,157.81,2025-10-20 12:48:35.204000+00:00,,20251020-001.gpx
47.6086542,19.146741,157.8,2025-10-20 12:48:35.430000+00:00,,20251020-001.gpx
47.6086545,19.14673,157.79,2025-10-20 12:48:35.632000+00:00,,20251020-001.gpx
47.6086549,19.1467191,157.78,2025-10-20 12:48:35.833000+00:00,,20251020-001.gpx
47.6086551,19.1467081,157.77,2025-10-20 12:48:36.034000+00:00,,20251020-001.gpx
47.6086553,19.1466971,157.76,2025-10-20 12:48:36.235000+00:00,,20251020-001.gpx
47.6086555,19.1466856,157.74,2025-10-20 12:48:36.445000+00:00,,20251020-001.gpx
47.6086557,19.1466756,157.73,2025-10-20 12:48:36.627000+00:00,,20251020-001.gpx
47.6086558,19.1466647,157.73,2025-10-20 12:48:36.828000+00:00,,20251020-001.gpx
47.6086558,19.1466546,157.73,2025-10-20 12:48:37.008000+00:00,,20251020-001.gpx
47.6086558,19.1466423,157.72,2025-10-20 12:48:37.233000+00:00,,20251020-001.gpx
47.6086557,19.1466307,157.72,2025-10-20 12:48:37.444000+00:00,,20251020-001.gpx
47.6086555,19.1466197,157.71,2025-10-20 12:48:37.646000+00:00,,20251020-001.gpx
47.6086553,19.1466086,157.71,2025-10-20 12:48:37.850000+00:00,,20251020-001.gpx
47.608655,19.1465978,157.7,2025-10-20 12:48:38.052000+00:00,,20251020-001.gpx
47.6086546,19.146587,157.69,2025-10-20 12:48:38.252000+00:00,,20251020-001.gpx
47.6086542,19.1465762,157.69,2025-10-20 12:48:38.455000+00:00,,20251020-001.gpx
47.6086537,19.1465656,157.69,2025-10-20 12:48:38.655000+00:00,,20251020-001.gpx
47.6086533,19.1465551,157.69,2025-10-20 12:48:38.856000+00:00,,20251020-001.gpx
47.6086527,19.1465446,157.69,2025-10-20 12:48:39.056000+00:00,,20251020-001.gpx
47.6086522,19.1465339,157.69,2025-10-20 12:48:39.261000+00:00,,20251020-001.gpx
47.6086516,19.1465234,157.69,2025-10-20 12:48:39.462000+00:00,,20251020-001.gpx
47.608651,19.146513,157.68,2025-10-20 12:48:39.664000+00:00,,20251020-001.gpx
47.6086504,19.1465025,157.67,2025-10-20 12:48:39.866000+00:00,,20251020-001.gpx
47.6086498,19.146492,157.67,2025-10-20 12:48:40.069000+00:00,,20251020-001.gpx
47.6086492,19.1464822,157.67,2025-10-20 12:48:40.262000+00:00,,20251020-001.gpx
47.6086485,19.1464719,157.67,2025-10-20 12:48:40.461000+00:00,,20251020-001.gpx
47.6086478,19.1464614,157.66,2025-10-20 12:48:40.663000+00:00,,20251020-001.gpx
47.6086471,19.1464507,157.65,2025-10-20 12:48:40.865000+00:00,,20251020-001.gpx
47.6086463,19.1464402,157.64,2025-10-20 12:48:41.066000+00:00,,20251020-001.gpx
47.6086457,19.1464317,157.63,2025-10-20 12:48:41.227000+00:00,,20251020-001.gpx
47.6086445,19.1464192,157.63,2025-10-20 12:48:41.470000+00:00,,20251020-001.gpx
47.6086436,19.1464097,157.63,2025-10-20 12:48:41.653000+00:00,,20251020-001.gpx
47.6086424,19.1463991,157.62,2025-10-20 12:48:41.854000+00:00,,20251020-001.gpx
47.6086411,19.1463887,157.61,2025-10-20 12:48:42.054000+00:00,,20251020-001.gpx
47.6086394,19.1463772,157.59,2025-10-20 12:48:42.279000+00:00,,20251020-001.gpx
47.6086376,19.1463669,157.6,2025-10-20 12:48:42.481000+00:00,,20251020-001.gpx
47.6086358,19.1463565,157.59,2025-10-20 12:48:42.684000+00:00,,20251020-001.gpx
47.6086335,19.1463451,157.57,2025-10-20 12:48:42.905000+00:00,,20251020-001.gpx
47.6086317,19.1463367,157.56,2025-10-20 12:48:43.065000+00:00,,20251020-001.gpx
47.6086292,19.1463257,157.55,2025-10-20 12:48:43.277000+00:00,,20251020-001.gpx
47.6086264,19.1463145,157.53,2025-10-20 12:48:43.497000+00:00,,20251020-001.gpx
47.6086236,19.1463042,157.51,2025-10-20 12:48:43.698000+00:00,,20251020-001.gpx
47.6086207,19.146294,157.49,2025-10-20 12:48:43.899000+00:00,,20251020-001.gpx
47.6086183,19.1462859,157.49,2025-10-20 12:48:44.059000+00:00,,20251020-001.gpx
47.6086148,19.1462749,157.47,2025-10-20 12:48:44.286000+00:00,,20251020-001.gpx
47.6086111,19.1462636,157.45,2025-10-20 12:48:44.511000+00:00,,20251020-001.gpx
47.6086075,19.1462535,157.44,2025-10-20 12:48:44.712000+00:00,,20251020-001.gpx
47.6086039,19.1462437,157.42,2025-10-20 12:48:44.914000+00:00,,20251020-001.gpx
47.6086003,19.1462343,157.4,2025-10-20 12:48:45.108000+00:00,,20251020-001.gpx
47.6085968,19.1462259,157.4,2025-10-20 12:48:45.291000+00:00,,20251020-001.gpx
47.6085934,19.1462178,157.39,2025-10-20 12:48:45.472000+00:00,,20251020-001.gpx
47.6085893,19.1462084,157.39,2025-10-20 12:48:45.675000+00:00,,20251020-001.gpx
47.608585,19.1461993,157.39,2025-10-20 12:48:45.879000+00:00,,20251020-001.gpx
47.6085802,19.1461894,157.39,2025-10-20 12:48:46.102000+00:00,,20251020-001.gpx
47.6085757,19.1461807,157.39,2025-10-20 12:48:46.306000+00:00,,20251020-001.gpx
47.6085716,19.1461729,157.38,2025-10-20 12:48:46.492000+00:00,,20251020-001.gpx
47.6085669,19.1461647,157.37,2025-10-20 12:48:46.692000+00:00,,20251020-001.gpx
47.6085621,19.1461567,157.37,2025-10-20 12:48:46.893000+00:00,,20251020-001.gpx
47.608557,19.146149,157.37,2025-10-20 12:48:47.094000+00:00,,20251020-001.gpx
47.6085518,19.1461417,157.37,2025-10-20 12:48:47.293000+00:00,,20251020-001.gpx
47.6085464,19.1461345,157.37,2025-10-20 12:48:47.498000+00:00,,20251020-001.gpx
47.6085408,19.1461277,157.37,2025-10-20 12:48:47.700000+00:00,,20251020-001.gpx
47.6085351,19.146121,157.36,2025-10-20 12:48:47.901000+00:00,,20251020-001.gpx
47.6085291,19.1461147,157.36,2025-10-20 12:48:48.101000+00:00,,20251020-001.gpx
47.6085228,19.1461087,157.37,2025-10-20 12:48:48.306000+00:00,,20251020-001.gpx
47.6085164,19.146103,157.38,2025-10-20 12:48:48.509000+00:00,,20251020-001.gpx
47.6085099,19.1460976,157.38,2025-10-20 12:48:48.712000+00:00,,20251020-001.gpx
47.6085032,19.1460927,157.37,2025-10-20 12:48:48.914000+00:00,,20251020-001.gpx
47.6084962,19.146088,157.37,2025-10-20 12:48:49.116000+00:00,,20251020-001.gpx
47.6084899,19.1460841,157.37,2025-10-20 12:48:49.298000+00:00,,20251020-001.gpx
47.6084827,19.1460801,157.38,2025-10-20 12:48:49.501000+00:00,,20251020-001.gpx
47.608477,19.1460773,157.39,2025-10-20 12:48:49.663000+00:00,,20251020-001.gpx
47.6084683,19.1460734,157.4,2025-10-20 12:48:49.906000+00:00,,20251020-001.gpx
47.6084607,19.1460706,157.41,2025-10-20 12:48:50.108000+00:00,,20251020-001.gpx
47.6084546,19.1460686,157.41,2025-10-20 12:48:50.272000+00:00,,20251020-001.gpx
47.6084458,19.1460661,157.42,2025-10-20 12:48:50.503000+00:00,,20251020-001.gpx
47.6084375,19.1460642,157.44,2025-10-20 12:48:50.726000+00:00,,20251020-001.gpx
47.6084301,19.146063,157.45,2025-10-20 12:48:50.916000+00:00,,20251020-001.gpx
47.6084235,19.1460623,157.47,2025-10-20 12:48:51.087000+00:00,,20251020-001.gpx
47.6084146,19.1460618,157.49,2025-10-20 12:48:51.318000+00:00,,20251020-001.gpx
47.6084076,19.1460619,157.49,2025-10-20 12:48:51.501000+00:00,,20251020-001.gpx
47.6084002,19.1460625,157.49,2025-10-20 12:48:51.703000+00:00,,20251020-001.gpx
47.6083927,19.1460634,157.5,2025-10-20 12:48:51.906000+00:00,,20251020-001.gpx
47.6083852,19.1460645,157.52,2025-10-20 12:48:52.107000+00:00,,20251020-001.gpx
47.6083785,19.1460658,157.52,2025-10-20 12:48:52.291000+00:00,,20251020-001.gpx
47.6083712,19.1460675,157.53,2025-10-20 12:48:52.492000+00:00,,20251020-001.gpx
47.6083639,19.1460696,157.52,2025-10-20 12:48:52.697000+00:00,,20251020-001.gpx
47.6083568,19.1460719,157.51,2025-10-20 12:48:52.899000+00:00,,20251020-001.gpx
47.6083495,19.1460747,157.5,2025-10-20 12:48:53.102000+00:00,,20251020-001.gpx
47.608342,19.1460778,157.5,2025-10-20 12:48:53.313000+00:00,,20251020-001.gpx
47.608335,19.146081,157.49,2025-10-20 12:48:53.516000+00:00,,20251020-001.gpx
47.6083282,19.1460844,157.49,2025-10-20 12:48:53.717000+00:00,,20251020-001.gpx
47.6083213,19.1460881,157.5,2025-10-20 12:48:53.917000+00:00,,20251020-001.gpx
47.6083149,19.1460918,157.5,2025-10-20 12:48:54.105000+00:00,,20251020-001.gpx
47.608309,19.1460953,157.5,2025-10-20 12:48:54.283000+00:00,,20251020-001.gpx
47.6083023,19.1460996,157.5,2025-10-20 12:48:54.486000+00:00,,20251020-001.gpx
47.608295,19.1461047,157.49,2025-10-20 12:48:54.706000+00:00,,20251020-001.gpx
47.6082885,19.1461095,157.5,2025-10-20 12:48:54.906000+00:00,,20251020-001.gpx
47.608282,19.1461147,157.52,2025-10-20 12:48:55.107000+00:00,,20251020-001.gpx
47.608276,19.1461196,157.54,2025-10-20 12:48:55.290000+00:00,,20251020-001.gpx
47.6082689,19.1461259,157.56,2025-10-20 12:48:55.512000+00:00,,20251020-001.gpx
47.6082627,19.1461316,157.56,2025-10-20 12:48:55.713000+00:00,,20251020-001.gpx
47.6082567,19.1461376,157.57,2025-10-20 12:48:55.914000+00:00,,20251020-001.gpx
47.6082504,19.146144,157.58,2025-10-20 12:48:56.115000+00:00,,20251020-001.gpx
47.6082447,19.1461501,157.61,2025-10-20 12:48:56.298000+00:00,,20251020-001.gpx
47.608238,19.1461576,157.65,2025-10-20 12:48:56.519000+00:00,,20251020-001.gpx
47.6082321,19.1461644,157.68,2025-10-20 12:48:56.720000+00:00,,20251020-001.gpx
47.608226,19.1461717,157.71,2025-10-20 12:48:56.922000+00:00,,20251020-001.gpx
47.6082199,19.1461791,157.75,2025-10-20 12:48:57.123000+00:00,,20251020-001.gpx
47.6082143,19.1461861,157.77,2025-10-20 12:48:57.310000+00:00,,20251020-001.gpx
47.6082081,19.146194,157.81,2025-10-20 12:48:57.518000+00:00,,20251020-001.gpx
47.6082024,19.1462016,157.83,2025-10-20 12:48:57.719000+00:00,,20251020-001.gpx
47.6081978,19.1462079,157.85,2025-10-20 12:48:57.879000+00:00,,20251020-001.gpx
47.6081909,19.1462175,157.89,2025-10-20 12:48:58.121000+00:00,,20251020-001.gpx
47.6081862,19.1462245,157.92,2025-10-20 12:48:58.293000+00:00,,20251020-001.gpx
47.6081802,19.1462333,157.95,2025-10-20 12:48:58.513000+00:00,,20251020-001.gpx
47.6081754,19.1462409,157.97,2025-10-20 12:48:58.697000+00:00,,20251020-001.gpx
47.6081702,19.1462494,157.99,2025-10-20 12:48:58.900000+00:00,,20251020-001.gpx
47.6081651,19.146258,158.02,2025-10-20 12:48:59.101000+00:00,,20251020-001.gpx
47.60816,19.1462669,158.04,2025-10-20 12:48:59.310000+00:00,,20251020-001.gpx
47.6081552,19.1462759,158.06,2025-10-20 12:48:59.521000+00:00,,20251020-001.gpx
47.6081508,19.1462845,158.07,2025-10-20 12:48:59.721000+00:00,,20251020-001.gpx
47.6081467,19.1462933,158.09,2025-10-20 12:48:59.921000+00:00,,20251020-001.gpx
47.6081429,19.1463024,158.11,2025-10-20 12:49:00.122000+00:00,,20251020-001.gpx
47.6081393,19.1463117,158.13,2025-10-20 12:49:00.324000+00:00,,20251020-001.gpx
47.6081359,19.1463212,158.15,2025-10-20 12:49:00.525000+00:00,,20251020-001.gpx
47.6081328,19.1463308,158.18,2025-10-20 12:49:00.725000+00:00,,20251020-001.gpx
47.6081302,19.1463396,158.19,2025-10-20 12:49:00.906000+00:00,,20251020-001.gpx
47.6081274,19.1463499,158.21,2025-10-20 12:49:01.110000+00:00,,20251020-001.gpx
47.6081248,19.1463606,158.23,2025-10-20 12:49:01.319000+00:00,,20251020-001.gpx
47.6081225,19.1463708,158.25,2025-10-20 12:49:01.522000+00:00,,20251020-001.gpx
47.6081204,19.1463812,158.26,2025-10-20 12:49:01.723000+00:00,,20251020-001.gpx
47.6081185,19.1463914,158.26,2025-10-20 12:49:01.923000+00:00,,20251020-001.gpx
47.6081169,19.146402,158.28,2025-10-20 12:49:02.124000+00:00,,20251020-001.gpx
47.6081155,19.1464128,158.29,2025-10-20 12:49:02.329000+00:00,,20251020-001.gpx
47.6081144,19.1464233,158.3,2025-10-20 12:49:02.530000+00:00,,20251020-001.gpx
47.6081135,19.1464338,158.3,2025-10-20 12:49:02.731000+00:00,,20251020-001.gpx
47.6081128,19.1464435,158.3,2025-10-20 12:49:02.913000+00:00,,20251020-001.gpx
47.6081123,19.1464544,158.31,2025-10-20 12:49:03.113000+00:00,,20251020-001.gpx
47.608112,19.1464656,158.32,2025-10-20 12:49:03.320000+00:00,,20251020-001.gpx
47.608112,19.1464766,158.34,2025-10-20 12:49:03.520000+00:00,,20251020-001.gpx
47.6081122,19.1464878,158.35,2025-10-20 12:49:03.723000+00:00,,20251020-001.gpx
47.6081127,19.1464991,158.37,2025-10-20 12:49:03.924000+00:00,,20251020-001.gpx
47.6081134,19.1465102,158.39,2025-10-20 12:49:04.124000+00:00,,20251020-001.gpx
47.6081145,19.1465219,158.41,2025-10-20 12:49:04.335000+00:00,,20251020-001.gpx
47.6081155,19.1465321,158.42,2025-10-20 12:49:04.518000+00:00,,20251020-001.gpx
47.6081172,19.1465443,158.42,2025-10-20 12:49:04.740000+00:00,,20251020-001.gpx
47.6081189,19.1465551,158.42,2025-10-20 12:49:04.940000+00:00,,20251020-001.gpx
47.6081208,19.1465659,158.42,2025-10-20 12:49:05.140000+00:00,,20251020-001.gpx
47.608123,19.146577,158.42,2025-10-20 12:49:05.352000+00:00,,20251020-001.gpx
47.6081254,19.1465873,158.43,2025-10-20 12:49:05.553000+00:00,,20251020-001.gpx
47.6081281,19.1465981,158.44,2025-10-20 12:49:05.754000+00:00,,20251020-001.gpx
47.608131,19.1466087,158.44,2025-10-20 12:49:05.956000+00:00,,20251020-001.gpx
47.6081341,19.1466192,158.43,2025-10-20 12:49:06.159000+00:00,,20251020-001.gpx
47.6081369,19.1466279,158.42,2025-10-20 12:49:06.332000+00:00,,20251020-001.gpx
47.6081407,19.1466387,158.42,2025-10-20 12:49:06.553000+00:00,,20251020-001.gpx
47.6081446,19.1466491,158.42,2025-10-20 12:49:06.772000+00:00,,20251020-001.gpx
47.6081481,19.1466576,158.42,2025-10-20 12:49:06.953000+00:00,,20251020-001.gpx
47.6081522,19.1466667,158.41,2025-10-20 12:49:07.153000+00:00,,20251020-001.gpx
47.6081565,19.1466757,158.4,2025-10-20 12:49:07.358000+00:00,,20251020-001.gpx
47.608161,19.1466844,158.38,2025-10-20 12:49:07.558000+00:00,,20251020-001.gpx
47.6081646,19.1466912,158.38,2025-10-20 12:49:07.719000+00:00,,20251020-001.gpx
47.6081694,19.1466995,158.38,2025-10-20 12:49:07.919000+00:00,,20251020-001.gpx
47.6081754,19.1467091,158.37,2025-10-20 12:49:08.159000+00:00,,20251020-001.gpx
47.6081805,19.1467168,158.36,2025-10-20 12:49:08.360000+00:00,,20251020-001.gpx
47.6081858,19.1467242,158.35,2025-10-20 12:49:08.564000+00:00,,20251020-001.gpx
47.6081912,19.1467313,158.35,2025-10-20 12:49:08.765000+00:00,,20251020-001.gpx
47.6081968,19.1467383,158.34,2025-10-20 12:49:08.965000+00:00,,20251020-001.gpx
47.6082014,19.1467437,158.34,2025-10-20 12:49:09.126000+00:00,,20251020-001.gpx
47.608208,19.1467511,158.34,2025-10-20 12:49:09.355000+00:00,,20251020-001.gpx
47.6082132,19.1467566,158.33,2025-10-20 12:49:09.535000+00:00,,20251020-001.gpx
47.6082192,19.1467627,158.33,2025-10-20 12:49:09.735000+00:00,,20251020-001.gpx
47.6082254,19.1467687,158.33,2025-10-20 12:49:09.937000+00:00,,20251020-001.gpx
47.6082315,19.1467745,158.32,2025-10-20 12:49:10.138000+00:00,,20251020-001.gpx
47.6082376,19.1467801,158.32,2025-10-20 12:49:10.339000+00:00,,20251020-001.gpx
47.6082437,19.1467856,158.32,2025-10-20 12:49:10.541000+00:00,,20251020-001.gpx
47.6082501,19.146791,158.31,2025-10-20 12:49:10.740000+00:00,,20251020-001.gpx
47.6082565,19.1467963,158.31,2025-10-20 12:49:10.941000+00:00,,20251020-001.gpx
47.608263,19.1468015,158.31,2025-10-20 12:49:11.141000+00:00,,20251020-001.gpx
47.6082695,19.1468066,158.31,2025-10-20 12:49:11.343000+00:00,,20251020-001.gpx
47.6082761,19.1468116,158.31,2025-10-20 12:49:11.546000+00:00,,20251020-001.gpx
47.6082827,19.1468165,158.31,2025-10-20 12:49:11.746000+00:00,,20251020-001.gpx
47.6082901,19.1468219,158.31,2025-10-20 12:49:11.968000+00:00,,20251020-001.gpx
47.6082961,19.1468262,158.31,2025-10-20 12:49:12.149000+00:00,,20251020-001.gpx
47.6083029,19.1468309,158.31,2025-10-20 12:49:12.355000+00:00,,20251020-001.gpx
47.6083082,19.1468345,158.3,2025-10-20 12:49:12.516000+00:00,,20251020-001.gpx
47.6083164,19.14684,158.29,2025-10-20 12:49:12.757000+00:00,,20251020-001.gpx
47.6083231,19.1468445,158.29,2025-10-20 12:49:12.959000+00:00,,20251020-001.gpx
47.60833,19.146849,158.28,2025-10-20 12:49:13.162000+00:00,,20251020-001.gpx
47.6083369,19.1468534,158.27,2025-10-20 12:49:13.366000+00:00,,20251020-001.gpx
47.6083435,19.1468576,158.27,2025-10-20 12:49:13.566000+00:00,,20251020-001.gpx
47.6083502,19.1468617,158.27,2025-10-20 12:49:13.766000+00:00,,20251020-001.gpx
47.6083569,19.1468658,158.27,2025-10-20 12:49:13.967000+00:00,,20251020-001.gpx
47.608363,19.1468694,158.27,2025-10-20 12:49:14.150000+00:00,,20251020-001.gpx
47.6083704,19.1468736,158.26,2025-10-20 12:49:14.375000+00:00,,20251020-001.gpx
